Vitvi01g04428	EEE	EDE	EEE	F6HG88	VIT_01s0010g03290	lcl|NC_081805.1_prot_XP_010655709.1_2057	95.588	3.12e-43	LOC100259196 	XP_010655709.1 	hydroxyproline O-galactosyltransferase HPGT1 isoform X2
Vitvi01g04468	EEE	EDE	EDE			NA	NA	NA	NA	NA	NA
Vitvi02g00014	EDE	EDE	EDE	F6HUM2	VIT_02s0025g00150	lcl|NC_081806.1_prot_XP_002279382.2_2384	100.000	0.0	LOC100257094 	XP_002279382.2 	BTB/POZ domain-containing protein At1g63850
Vitvi02g00017	EEE	EEE	EDE	F6HUM7	VIT_02s0025g00210	lcl|NC_081806.1_prot_XP_002279187.1_2392	100.000	0.0	LOC100267372 	XP_002279187.1 	uncharacterized protein LOC100267372
Vitvi02g00020	EDE	EEE	EEE	D7TV52	VIT_02s0025g00240	lcl|NC_081806.1_prot_NP_001268126.1_2402	100.000	0.0	BCH1 	exception=annotated by transcript or proteomic data 	beta-carotene hydroxylase
Vitvi02g00022	EEE	EEE	EDE	F6HUM8	VIT_02s0025g00260	lcl|NC_081806.1_prot_XP_002278930.1_2405	100.000	0.0	LOC100255362 	XP_002278930.1 	probable polygalacturonase
Vitvi02g00032	UEE	EEE	DDE	D7TV63	VIT_02s0025g00360	lcl|NC_081806.1_prot_XP_002278489.2_2416	100.000	0.0	LOC100263876 	XP_002278489.2 	1-aminocyclopropane-1-carboxylate synthase
Vitvi02g00051	EDE	EEE	EEE	F6HUP0	VIT_02s0025g00550	lcl|NC_081806.1_prot_XP_010658494.1_2440	100.000	0.0	LOC100251951 	XP_010658494.1 	probable membrane-associated kinase regulator 2
Vitvi02g00056	UEE	EEE	UUE	F6HUP3	VIT_02s0025g00610	lcl|NC_081806.1_prot_XP_002272386.2_2446	100.000	0.0	LOC100250178 	XP_002272386.2 	glycosyl hydrolase 5 family protein
Vitvi02g00069	EEE	EDE	EEE	F6HUP6	VIT_02s0025g00730	lcl|NC_081806.1_prot_XP_002272144.1_2464	100.000	3.99e-143	LOC100253560 	XP_002272144.1 	dirigent protein
Vitvi02g00070	EEE	EDE	EDE	F6HUP7	VIT_02s0025g00740	lcl|NC_081806.1_prot_XP_002276477.1_2465	100.000	1.77e-138	LOC100260335 	XP_002276477.1 	dirigent protein
Vitvi02g00086	EED	EDE	DDD	F6HUR4	VIT_02s0025g00990	lcl|NC_081806.1_prot_XP_010658731.1_2489	100.000	0.0	LOC100243221 	XP_010658731.1 	ABC transporter C family member 10 isoform X4
Vitvi02g00091	EDE	EEE	EDE	F6HUR5	VIT_02s0025g01040	lcl|NC_081806.1_prot_XP_010658915.1_2510	100.000	0.0	LOC100258609 	XP_010658915.1 	probable inactive receptor kinase At4g23740
Vitvi02g00093	EEE	EEE	DDE	A5B445	VIT_16s0050g02400	lcl|NC_081806.1_prot_XP_002271526.1_2513	100.000	0.0	LOC100263984 	XP_002271526.1 	ethylene-responsive transcription factor CRF2
Vitvi02g00108	EEE	EDE	EDE	F6HUS4	VIT_02s0025g01220	lcl|NC_081806.1_prot_XP_002273198.1_2536	100.000	0.0	LOC100243346 	XP_002273198.1 	high mobility group B protein 6
Vitvi02g00114	EEE	EEE	EDE	D7TVE1	VIT_02s0025g01280	lcl|NC_081806.1_prot_XP_002272720.1_2548	100.000	0.0	LOC100253577 	XP_002272720.1 	probable WRKY transcription factor 41
Vitvi02g00116	EDE	EEE	EDE	A5AEG2	VIT_02s0025g01300	lcl|NC_081806.1_prot_XP_002272604.1_2551	100.000	1.24e-66	LOC100258722 	XP_002272604.1 	subtilisin-like protease SBT2.5
Vitvi02g00118	EEE	EEE	EDE	D7TVE6	VIT_02s0025g01330	lcl|NC_081806.1_prot_XP_010659126.1_2554	100.000	0.0	LOC100250089 	XP_010659126.1 	probable polygalacturonase
Vitvi02g00125	EDE	EEE	EEE	A5BTQ3	VIT_02s0025g01380	lcl|NC_081806.1_prot_XP_002270880.1_2562	100.000	0.0	LOC100259874 	XP_002270880.1 	endoglucanase 6
Vitvi02g00136	EEE	EEE	EED	D7TVG2	VIT_02s0025g01490	lcl|NC_081806.1_prot_XP_002269668.1_2581	100.000	0.0	LOC100258173 	XP_002269668.1 	26S proteasome non-ATPase regulatory subunit 7 homolog A
Vitvi02g00147	EEE	EDE	EDE	F6HU27	VIT_02s0025g01600	lcl|NC_081806.1_prot_XP_002268138.1_2599	100.000	9.00e-142	LOC100244412 	XP_002268138.1 	uncharacterized protein LOC100244412
Vitvi02g00162	EDE	EDE	EDE	D7TVI4	VIT_02s0025g01730	lcl|NC_081806.1_prot_XP_002265207.2_2623	100.000	0.0	LOC100242694 	acyl-carrier-protein synthase I, chloroplastic 	3-oxoacyl-
Vitvi02g00192	EEE	EEE	EED	D7TVM6	VIT_02s0025g02190	lcl|NC_081806.1_prot_XP_002262981.1_2673	100.000	0.0	LOC100261623 	XP_002262981.1 	short-chain dehydrogenase TIC 32 A, chloroplastic
Vitvi02g00225	EEE	EUE	EEE	F6HU71	VIT_02s0025g02560	lcl|NC_081806.1_prot_XP_002280162.1_2719	100.000	0.0	LOC100253026 	XP_002280162.1 	methionine gamma-lyase
Vitvi02g00226	EEE	EUE	EEE	F6HU72	VIT_02s0025g02570	lcl|NC_081806.1_prot_XP_002280129.1_2720	100.000	0.0	LOC100258159 	XP_002280129.1 	cytochrome P450 78A3
Vitvi02g00239	EEE	EDE	EDE	F6HU79	VIT_02s0025g02680	lcl|NC_081806.1_prot_XP_002272535.3_2731	100.000	0.0	LOC100258227 	XP_002272535.3 	growth-regulating factor 8
Vitvi02g00242	EDE	EEE	EDE	F6HU82	VIT_02s0025g02710	lcl|NC_081806.1_prot_XP_002279545.1_2734	100.000	0.0	LOC100244394 	XP_002279545.1 	NAC domain-containing protein 43
Vitvi02g00258	EEE	EUE	EEE	F6HU90	VIT_02s0025g02850	lcl|NC_081806.1_prot_XP_019072377.1_2752	100.000	0.0	LOC100258241 	XP_019072377.1 	subtilisin-like protease SBT3.5 isoform X1
Vitvi02g00260	EEE	EUE	EEE	D7TVU0	VIT_02s0025g02880	lcl|NC_081806.1_prot_XP_002278450.2_2754	100.000	0.0	LOC100263381 	XP_002278450.2 	subtilisin-like protease SBT3.9
Vitvi02g00263	EEE	EUE	EUE	D7TVU3	VIT_02s0025g02920	lcl|NC_081806.1_prot_XP_010660322.1_2758	100.000	0.0	LOC100232921 	XP_010660322.1 	caffeic acid 3-O-methyltransferase
Vitvi02g00270	EEE	EUE	EEE	D7TVU6	VIT_02s0025g02960	lcl|NC_081806.1_prot_XP_002278024.1_2760	97.126	0.0	LOC100251364 	XP_002278024.1 	protein DMR6-LIKE OXYGENASE 2
Vitvi02g00273	EEE	UEE	EEE	F6HQ77	VIT_07s0104g00130	lcl|NC_081806.1_prot_XP_010660360.1_2762	100.000	0.0	LOC100261507 	XP_010660360.1 	probable F-box protein At2g36090
Vitvi02g00289	EEE	EDE	EEE	F6HUA9	VIT_02s0025g03200	lcl|NC_081806.1_prot_XP_010660487.1_2790	100.000	0.0	LOC100242751 	XP_010660487.1 	probable methyltransferase PMT18
Vitvi02g00295	EEE	EUE	EEE	D7TVX3	VIT_02s0025g03260	lcl|NC_081806.1_prot_XP_002276319.1_2801	100.000	0.0	LOC100265051 	XP_002276319.1 	probable aquaporin NIP5-1
Vitvi02g00303	EEE	EEE	EDE	F6HUB7	VIT_02s0025g03320	lcl|NC_081806.1_prot_XP_002275806.1_2806	100.000	0.0	LOC100247907 	XP_002275806.1 	cytochrome P450 86A22
Vitvi02g00327	EEE	EEE	EDE	F6HUC8	VIT_02s0025g03540	lcl|NC_081806.1_prot_XP_002273514.1_2841	100.000	0.0	LOC100244399 	XP_002273514.1 	tubulin beta chain
Vitvi02g00340	EDE	EDE	EEE	F6HUD5	VIT_02s0025g03680	lcl|NC_081806.1_prot_XP_002271992.1_2879	100.000	0.0	LOC100247828 	XP_002271992.1 	tubulin beta-2 chain
Vitvi02g00346	EEE	EDE	EDE	F6HUE1	VIT_02s0025g03760	lcl|NC_081806.1_prot_XP_010660906.1_2890	100.000	0.0	LOC100261513 	XP_010660906.1 	uncharacterized protein LOC100261513 isoform X1
Vitvi02g00348	EEE	EDE	EEE	D7TW20	VIT_02s0025g03780	lcl|NC_081806.1_prot_XP_002271460.1_2893	100.000	9.89e-134	LOC100263385 	XP_002271460.1 	remorin
Vitvi02g00370	EDE	EDE	EEE	F6HUE7	VIT_02s0025g04000	lcl|NC_081806.1_prot_XP_002276880.1_2910	100.000	0.0	LOC100247949 	XP_002276880.1 	scarecrow-like protein 28
Vitvi02g00378	EEU	EEE	EEU	F6HUF4	VIT_02s0025g04090	lcl|NC_081806.1_prot_XP_010661106.1_2929	100.000	0.0	LOC100266763 	XP_010661106.1 	protein HAPLESS 2 isoform X1
Vitvi02g00380	EEE	EEE	EUE	F6HUF5	VIT_02s0025g04110	lcl|NC_081806.1_prot_XP_002276689.1_2937	100.000	0.0	LOC100244444 	XP_002276689.1 	uncharacterized protein LOC100244444 isoform X1
Vitvi02g00393	EEE	EDE	EEE	F6HUG3	VIT_02s0025g04250	lcl|NC_081806.1_prot_XP_002283064.1_2959	100.000	1.33e-166	LOC100249610 	XP_002283064.1 	thaumatin-like protein
Vitvi02g00409	EEE	EEE	EDE	D7TW77	VIT_02s0025g04480	lcl|NC_081806.1_prot_XP_010661324.1_2981	100.000	0.0	LOC104881794 	XP_010661324.1 	uncharacterized protein LOC104881794
Vitvi02g00416	EEE	EEE	EDE	D7TW84	VIT_02s0025g04550	lcl|NC_081806.1_prot_XP_002282510.2_2993	100.000	0.0	LOC100266705 	XP_002282510.2 	protein HOTHEAD isoform X2
Vitvi02g00424	EEE	EUE	EEE	F6HUI8	VIT_02s0025g04620	lcl|NC_081806.1_prot_NP_001304056.1_3004	100.000	0.0	LOC100252995 	exception=annotated by transcript or proteomic data 	phospholipase D beta 1-like
Vitvi02g00429	EED	EUE	UUU	F6HUJ1	VIT_02s0025g04660	lcl|NC_081806.1_prot_XP_002282183.1_3010	92.336	2.79e-177	LOC100265112 	XP_002282183.1 	protein STAY-GREEN homolog, chloroplastic
Vitvi02g00435	EDE	EDE	EEE	A2ICC9	ANS	lcl|NC_081806.1_prot_NP_001268147.1_3018	100.000 0.0	LDOX 	NP_001268147.1 	leucoanthocyanidin dioxygenase
Vitvi02g00436	EEE	EEE	UUE	F6HUJ5	VIT_02s0025g04730	lcl|NC_081806.1_prot_XP_002282078.1_3020	100.000	0.0	LOC100253090 	XP_002282078.1 	glyoxylate/hydroxypyruvate reductase HPR3
Vitvi02g00446	EUE	EUE	UUE	F6HT36	VIT_02s0012g02340	lcl|NC_081806.1_prot_XP_010661639.1_3041	100.000	0.0	LOC100855232 	XP_010661639.1 	geraniol 8-hydroxylase
Vitvi02g00449	EDE	EDE	EDE	F6HUK8	VIT_02s0025g04910	lcl|NC_081806.1_prot_XP_002281639.1_3051	100.000	4.13e-160	LOC100261588 	XP_002281639.1 	growth-regulating factor 10
Vitvi02g00450	EEE	EEE	EDE	D7TWC0	VIT_02s0025g04920	lcl|NC_081806.1_prot_XP_002281623.1_3052	100.000	0.0	LOC100266779 	XP_002281623.1 	probable sugar phosphate/phosphate translocator At1g12500
Vitvi02g00476	EDE	EEE	EDE	F6H5L2	VIT_02s0241g00050	lcl|NC_081806.1_prot_XP_010662148.1_3080	100.000	0.0	LOC100253287 	XP_010662148.1 	uncharacterized protein LOC100253287 isoform X3
Vitvi02g00508	EEE	EEE	EDE	F6HP90	VIT_02s0154g00020	lcl|NC_081806.1_prot_XP_059589527.1_3133	100.000	0.0	LOC100242025 	XP_059589527.1 	NAC domain-containing protein 7
Vitvi02g00510	EEE	EEE	EDE	D7TN10	VIT_02s0154g00070	lcl|NC_081806.1_prot_XP_002266233.1_3143	100.000	1.82e-159	LOC100267708 	XP_002266233.1 	protein YABBY 4
Vitvi02g00511	EDE	EEE	EEE	D7TN11	VIT_02s0154g00080	lcl|NC_081806.1_prot_XP_002266352.1_3144	100.000	0.0	LOC100262548 	XP_002266352.1 	monocopper oxidase-like protein SKU5
Vitvi02g00512	EDE	EEE	EDE	F6HP92	VIT_02s0154g00090	lcl|NC_081806.1_prot_XP_059589556.1_3146	99.849	0.0	LOC100241232 	XP_059589556.1 	acid beta-fructofuranosidase isoform X1
Vitvi02g00532	EEE	EEE	EEU	F6HPA4	VIT_02s0154g00320	lcl|NC_081806.1_prot_XP_002271461.1_3175	100.000	7.70e-89	LOC100267804 	XP_002271461.1 	14 kDa proline-rich protein DC2.15
Vitvi02g00547	EEE	EEE	EDE	F6HPB4	VIT_02s0154g00520	lcl|NC_081806.1_prot_XP_059589680.1_3198	100.000	0.0	LOC100852959 	XP_059589680.1 	probable aspartyl protease At4g16563
Vitvi02g00560	EEE	EEE	EDE	F6I037	VIT_00s0229g00050	lcl|NC_081806.1_prot_XP_003635129.3_3211	99.699	0.0	LOC100852790 	XP_003635129.3 	zinc finger protein ZAT4
Vitvi02g00565	EEE	EEE	EDE	D7U3N8	VIT_00s0229g00100	lcl|NC_081806.1_prot_XP_002267185.3_3218	99.650	0.0	LOC100260861 	XP_002267185.3 	O-fucosyltransferase 29
Vitvi02g00567	EEE	EEE	DEE	D7U3P0	VIT_00s0229g00120	lcl|NC_081806.1_prot_XP_059589743.1_3226	99.175	0.0	LOC100245142 	XP_059589743.1 	uncharacterized protein LOC100245142 isoform X3
Vitvi02g00575	EEU	EUE	EEE	D7U3P6	VIT_00s0229g00190	lcl|NC_081806.1_prot_XP_059589785.1_3239	99.301	0.0	LOC100252861 	XP_059589785.1 	uncharacterized protein LOC100252861
Vitvi02g00605	EEE	EUE	EUE	F6HTE7	VIT_02s0012g00170	lcl|NC_081806.1_prot_XP_002282871.1_3402	100.000	0.0	LOC100247246 	XP_002282871.1 	beta-amylase 3, chloroplastic
Vitvi02g00629	EEE	EEE	EDE	F6GVF9	VIT_15s0021g00540	lcl|NC_081806.1_prot_XP_010664040.3_3426	100.000	9.65e-158	LOC104882452 	XP_010664040.3 	putative invertase inhibitor
Vitvi02g00666	EEU	EEE	DDE	F6HTB1	VIT_02s0012g00990	lcl|NC_081806.1_prot_XP_019079971.1_3484	100.000	9.82e-103	LOC100243854 	XP_019079971.1 	protein LSD1 isoform X2
Vitvi02g00673	DDE	EEE	EEE	D7TTY9	VIT_02s0012g01040	lcl|NC_081806.1_prot_XP_002280894.2_3499	100.000	0.0	LOC100255731 	XP_002280894.2 	NAC domain-containing protein 71
Vitvi02g00682	EDE	EEE	EDE	A5C572	VIT_02s0012g01140	lcl|NC_081806.1_prot_XP_002280602.1_3507	100.000	0.0	LOC100264404 	XP_002280602.1 	serine/threonine-protein kinase BSK2
Vitvi02g00695	EDE	EEE	EEE	F6HT94	VIT_02s0012g01270	lcl|NC_081806.1_prot_XP_002280361.1_3527	100.000	1.79e-162	LOC100267793 	XP_002280361.1 	abscisic acid receptor PYR1
Vitvi02g00701	EDE	EDE	EDE	F6HT88	VIT_02s0012g01350	lcl|NC_081806.1_prot_XP_002278025.3_3534	81.159	0.0	LOC100262584 	XP_002278025.3 	glycine-rich cell wall structural protein 1.8
Vitvi02g00702	EEE	EEE	EUE	F6HT86	VIT_02s0012g01380	lcl|NC_081806.1_prot_XP_002279643.1_3536	100.000	1.17e-96	LOC100255790 	XP_002279643.1 	uncharacterized protein LOC100255790
Vitvi02g00705	EDE	EEE	EEE	A5AIT7	VIT_02s0012g01410	lcl|NC_081806.1_prot_XP_002278741.1_3539	100.000	0.0	LOC100266064 	XP_002278741.1 	protein TORNADO 2
Vitvi02g00719	EEE	UEE	EEE	F6HT74	VIT_02s0012g01590	lcl|NC_081806.1_prot_XP_002277674.1_3558	100.000	0.0	LOC100245547 	XP_002277674.1 	uncharacterized protein LOC100245547 isoform X1
Vitvi02g00721	EEE	EEE	EUE	D7TTV0	VIT_02s0012g01610	lcl|NC_081806.1_prot_XP_010663377.1_3559	100.000	0.0	LOC100260920 	XP_010663377.1 	putative glucan endo-1,3-beta-glucosidase GVI
Vitvi02g00726	EEE	EEE	EDE	D7TTU5	VIT_02s0012g01660	lcl|NC_081806.1_prot_XP_002277547.1_3564	100.000	0.0	LOC100248951 	XP_002277547.1 	ABC transporter B family member 2
Vitvi02g00790	EEE	EEE	EUE	F6HT44	VIT_02s0012g02190	lcl|NC_081806.1_prot_XP_010663029.2_3620	100.000	0.0	LOC100247219 	exception=unclassified translation discrepancy 	LOW QUALITY PROTEIN: cellulose synthase-like protein D2
Vitvi02g00805	EEU	EEE	EEE	F6HT36	VIT_02s0012g02340	lcl|NC_081806.1_prot_XP_002276561.1_3631	100.000	0.0	LOC100254114 	XP_002276561.1 	geraniol 8-hydroxylase
Vitvi02g00999	EEE	EEE	DEE	A5B3A6	VIT_02s0033g00260	lcl|NC_081806.1_prot_NP_001268219.1_3719	100.000	0.0	IFRL1 	exception=annotated by transcript or proteomic data 	Isoflavone reductase homolog-like
Vitvi02g01001	EEE	EUE	EEE	A5AEP2	VIT_02s0033g00270	lcl|NC_081806.1_prot_XP_010664884.1_3720	100.000	0.0	LOC100248319 	XP_010664884.1 	isoflavone reductase homolog
Vitvi02g01003	EEU	EEE	EEU	D7U3R8	VIT_02s0033g00290	lcl|NC_081806.1_prot_XP_010664879.1_3730	100.000	0.0	LOC100243193 	XP_010664879.1 	isoflavone reductase homolog
Vitvi02g01004	EEU	EEE	EEE	D7U3R9	VIT_02s0033g00300	lcl|NC_081806.1_prot_XP_002264257.2_3731	100.000	0.0	LOC100253346 	XP_002264257.2 	myb family transcription factor PHL11
Vitvi02g01113	EEE	EEE	EDE	F6I087	VIT_02s0033g01020	lcl|NC_081806.1_prot_XP_002266420.1_3795	100.000	0.0	LOC100252759 	XP_002266420.1 	methanol O-anthraniloyltransferase
Vitvi02g01179	EEU	EEE	EEU	D7U403	VIT_02s0033g01370	lcl|NC_081806.1_prot_XP_002263043.1_3836	100.000	0.0	LOC100242634 	XP_002263043.1 	urea-proton symporter DUR3 isoform X1
Vitvi02g01215	EEE	EEE	EDE	F6HJ47	VIT_02s0087g00280	lcl|NC_081806.1_prot_XP_002265923.1_3865	100.000	0.0	LOC100258003 	XP_002265923.1 	uncharacterized protein LOC100258003
Vitvi02g01227	DEE	EEE	EEE	F6HJ41	VIT_02s0087g00370	lcl|NC_081806.1_prot_XP_002274239.1_3874	100.000	0.0	LOC100240760 	XP_002274239.1 	coniferyl alcohol acyltransferase
Vitvi02g01270	EEE	EUE	EEE	D7TFC6	VIT_02s0087g00720	lcl|NC_081806.1_prot_XP_002269362.2_3907	100.000	0.0	LOC100242493 	XP_002269362.2 	probable receptor-like protein kinase At1g49730
Vitvi02g01279	EEE	EEE	EDE	D7TFB5	VIT_02s0087g00840	lcl|NC_081806.1_prot_XP_002270533.2_3920	100.000	0.0	LOC100247745 	XP_002270533.2 	ABC transporter G family member 14
Vitvi02g01288	EEE	EEE	EUE	F6HJ14	VIT_02s0087g00930	lcl|NC_081806.1_prot_NP_001392741.1_3926	100.000	0.0	LOC100252859 	NP_001392741.1 	probable carotenoid cleavage dioxygenase 4, chloroplastic
Vitvi02g01319	DEE	EEE	EEE	F6HUN8	VIT_02s0025g00530	lcl|NC_081806.1_prot_XP_002272642.1_2438	100.000	3.29e-159	LOC100241699 	XP_002272642.1 	late embryogenesis abundant protein At1g64065-like
Vitvi02g01323	UEE	EEE	EEE	F6HUP8	VIT_02s0025g00750	lcl|NC_081806.1_prot_XP_002276448.1_2466	100.000	6.18e-139	LOC100265552 	XP_002276448.1 	disease resistance response protein 206
Vitvi02g01324	UEE	UEE	EEE	F6HUP9	VIT_02s0025g00760	lcl|NC_081806.1_prot_XP_002276430.1_2467	100.000	7.20e-139	LOC100243235 	XP_002276430.1 	disease resistance response protein 206
Vitvi02g01339	EEE	EEE	EDE	F6HU23	VIT_02s0025g01450	lcl|NC_081806.1_prot_XP_010659251.1_2575	100.000	8.02e-70	LOC100247918 	XP_010659251.1 	uncharacterized protein LOC100247918
Vitvi02g01341	DEE	EEE	EEE	D7TVI6	VIT_02s0025g01750	lcl|NC_081806.1_prot_XP_002265126.1_2625	100.000	0.0	LOC100253121 	XP_002265126.1 	cellulose synthase-like protein G3
Vitvi02g01344	EEU	EUE	EDE	F6HU44	VIT_02s0025g01920	lcl|NC_081806.1_prot_XP_010659594.1_2628	100.000	0.0	LOC100241114 	XP_010659594.1 	cellulose synthase-like protein G3
Vitvi02g01349	EEE	EEE	EUE	F6HU40	VIT_02s0025g01860	lcl|NC_081806.1_prot_XP_002264764.1_2635	100.000	0.0	LOC100244488 	XP_002264764.1 	cellulose synthase-like protein G3 isoform X1
Vitvi02g01355	UEU	EEE	DDE	F6HU47	VIT_02s0025g01980	lcl|NC_081806.1_prot_XP_002264189.1_2645	99.723	0.0	LOC100261528 	XP_002264189.1 	cellulose synthase-like protein G3
Vitvi02g01358	EDE	EEE	EEE	D7TVL7	VIT_02s0025g02100	NA	NA	NA	NA	NA	NA
Vitvi02g01360	EEE	EEE	DDD	D7TVM5	VIT_02s0025g02180	lcl|NC_081806.1_prot_XP_010659803.1_2672	100.000	2.18e-70	LOC104881387 	XP_010659803.1 	uncharacterized protein LOC104881387
Vitvi02g01381	EDE	EEE	EEE	F6HUD2	VIT_02s0025g03610	lcl|NC_081806.1_prot_XP_010660822.1_2867	100.000	0.0	LOC100264973 	XP_010660822.1 	multiple C2 domain and transmembrane region protein 7
Vitvi02g01403	EEE	EDE	EEE	F6HUG3	VIT_02s0025g04250	lcl|NC_081806.1_prot_XP_002283064.1_2959	96.889	9.21e-162	LOC100249610 	XP_002283064.1 	thaumatin-like protein
Vitvi02g01404	EEE	EDE	EEE	A5AHJ5	VIT_02s0025g04270	lcl|NC_081806.1_prot_XP_010661214.1_2958	98.667	2.51e-165	LOC100244461 	XP_010661214.1 	protein P21
Vitvi02g01405	UEE	EEE	EEE	F6HUG6	VIT_02s0025g04280	lcl|NC_081806.1_prot_XP_002283030.2_2960	63.874	1.28e-168	LOC100259841 	XP_002283030.2 	thaumatin-like protein
Vitvi02g01406	EEE	EEE	EUE	A5C9F1	VIT_02s0025g04300	lcl|NC_081806.1_prot_NP_001268131.1_2963	95.556	2.51e-159	TL3 	exception=annotated by transcript or proteomic data 	thaumatin-like protein precursor
Vitvi02g01407	EED	EEE	EEE	A5AHJ5	VIT_02s0025g04270	lcl|NC_081806.1_prot_XP_010661214.1_2958	64.953	1.51e-102	LOC100244461 	XP_010661214.1 	protein P21
Vitvi02g01411	EEE	DEE	EEE	F6HUK0	VIT_02s0025g04790	lcl|NC_081806.1_prot_XP_019072941.1_3031	100.000	0.0	LOC100242816 	XP_019072941.1 	subtilisin-like protease 4
Vitvi02g01440	EEE	EEE	EUE	A5B2G3	VIT_02s0154g00300	lcl|NC_081806.1_prot_XP_002271792.1_3173	100.000	3.04e-90	LOC100257513 	XP_002271792.1 	14 kDa proline-rich protein DC2.15
Vitvi02g01479	EEE	EEE	EDE	D7TTH8	VIT_02s0012g00450	lcl|NC_081806.1_prot_XP_002279355.1_3417	100.000	0.0	LOC100248938 	XP_002279355.1 	S-norcoclaurine synthase 1
Vitvi02g01486	EDE	EEE	EDE	D7TTG0	VIT_02s0012g00660	lcl|NC_081806.1_prot_XP_002281943.1_3451	100.000	4.30e-83	LOC100264287 	XP_002281943.1 	calcium-binding protein PBP1
Vitvi02g01507	EDE	EDE	EEE			lcl|NC_081806.1_prot_XP_059590314.1_3535	96.407 2.58e-151	LOC100245427 	XP_059590314.1 	glycine-rich cell wall structural protein 1.8
Vitvi02g01526	EEE	EEE	EDE	D7TTP3	VIT_02s0012g02460	lcl|NC_081808.1_prot_XP_010648278.1_5551	89.873	0.0	LOC100249166 	XP_010648278.1 	NADP-dependent malic enzyme isoform X1
Vitvi02g01559	EEE	EDE	EDE	F6H7Q6	VIT_02s0109g00350	lcl|NC_081806.1_prot_XP_010664677.1_3680	100.000	0.0	LOC104882552 	XP_010664677.1 	protein neprosin
Vitvi02g01621	EUU	EEE	EEU	D7U3W2	VIT_02s0033g00870	lcl|NC_081806.1_prot_XP_002270126.2_3782	100.000	0.0	LOC100265384 	XP_002270126.2 	bifunctional nitrilase/nitrile hydratase NIT4B
Vitvi02g01817	EEE	EEE	DEE	F6HJS8	VIT_00s0620g00010	lcl|NC_081806.1_prot_XP_010647255.1_3311	100.000	0.0	LOC100247003 	XP_010647255.1 	phospholipase A1-Ibeta2, chloroplastic
Vitvi02g04035	EEE	EEE	DDE	F6HU44	VIT_02s0025g01920	lcl|NC_081806.1_prot_XP_019081680.2_2637	99.346	0.0	LOC100259871 	XP_019081680.2 	cellulose synthase-like protein G2
Vitvi02g04072	EEE	EDE	EEE	F6HUC6	VIT_02s0025g03500	lcl|NC_081806.1_prot_XP_059598919.1_2834	100.000	0.0	LOC109121741 	XP_059598919.1 	uncharacterized protein LOC109121741
Vitvi02g04096	EEE	DEE	EEE	D7TW76	VIT_02s0025g04470	NA	NA	NA	NA	NA	NA
Vitvi02g04106	EEE	EUE	UUE	D7UA37	VIT_14s0060g01100	lcl|NC_081818.1_prot_XP_019080715.1_28025	57.627	5.29e-09	LOC100244357 	XP_019080715.1 	uncharacterized protein LOC100244357
Vitvi02g04111	EEE	EEE	UUE	F6HUK6	VIT_02s0025g04880	lcl|NC_081806.1_prot_XP_010658036.1_3046	100.000	0.0	GFH2 	XP_010658036.1 	ripening-related P-450 enzyme-like isoform X1
Vitvi02g04120	EEE	EDE	EEE	F6GZI0	VIT_00s2117g00010	lcl|NC_081806.1_prot_XP_059599294.1_3060	100.000	0.0	LOC100263268 	XP_059599294.1 	probable sodium/metabolite cotransporter BASS5, chloroplastic isoform X1
Vitvi02g04123	EEE	EEE	EDE	F6I371	VIT_15s0048g00880	NA	NA	NA	NA	NA	NA
Vitvi02g04134	EDD	EDE	EDD	F6HWU3	VIT_00s0561g00030	lcl|NC_081814.1_prot_XP_059595945.1_20215	53.425	2.09e-13	LOC100243034 	XP_059595945.1 	splicing factor U2af large subunit B isoform X1
Vitvi02g04135	EDD	EDE	EDD	D7TGK7	VIT_12s0035g01890	lcl|NC_081816.1_prot_XP_010657907.1_25052	75.893	2.97e-51	LOC100262646 	XP_010657907.1 	uncharacterized protein LOC100262646 isoform X1
Vitvi02g04136	EED	EEE	EEE	F6HUI4	VIT_02s0025g04560	lcl|NC_081806.1_prot_XP_059599387.1_3106	99.861	0.0	LOC100853400 	copper-containing gamma 1 	amine oxidase
Vitvi02g04144	EEE	EEE	EUE	A5BHG2	VIT_12s0134g00150	lcl|NC_081816.1_prot_XP_010657365.1_23976	71.154	2.16e-20	LOC100253446 	XP_010657365.1 	geranylgeranyl transferase type-2 subunit beta 1
Vitvi02g04155	EEE	EEE	EDD	E0CP35	VIT_18s0001g09220	lcl|NC_081806.1_prot_XP_059589601.1_3163	100.000	1.35e-178	LOC100264315 	XP_059589601.1 	adenine phosphoribosyltransferase 3 isoform X2
Vitvi02g04187	EEE	EEE	EDE	F6HTC6	VIT_02s0012g00580	lcl|NC_081806.1_prot_XP_010663982.1_3441	100.000	0.0	LOC100266059 	XP_010663982.1 	probable methyltransferase PMT14
Vitvi02g04204	EEU	EEE	EEE	F6H5M5	VIT_14s0108g01500	lcl|NC_081818.1_prot_XP_002284243.1_30444	66.165	3.77e-46	LOC100252611 	XP_002284243.1 	chaperone protein ClpB3, chloroplastic
Vitvi02g04218	EEE	EDE	EEE			NA	NA	NA	NA	NA	NA
Vitvi02g04226	EEE	EUE	EED	F6H099	VIT_18s0001g15460	lcl|NC_081822.1_prot_XP_002264795.1_37246	90.909	7.30e-67	LOC100255873 	acyl-carrier-protein 9-desaturase 6, chloroplastic 	stearoyl-
